Nationality,Department,Program,2019,2019.1,2019.2,2020,2020.1,2020.2,2021,2021.1,2021.2,2022,2022.1,2022.2,Unnamed: 15,Unnamed: 16,Unnamed: 17
Tanzania,Sociology,,*,0,0,0,0,0,0,0,0,*,0,0,*,0,0
Tanzania,Statistics,,0,0,0,*,0,0,0,0,0,*,0,0,*,0,0
Tanzania,Statistics,,*,0,0,*,0,0,*,0,0,0,0,0,*,*,0
Thai,Accounting,,5,*,0,*,0,0,7,*,*,7,*,0,6,*,*
Thai,Accounting,,14,*,*,7,0,0,*,*,*,6,*,*,6,*,*
Thai,Anthropology,,0,0,0,*,0,0,*,0,0,*,*,*,0,0,0
Thai,Anthropology,,0,0,0,*,0,0,*,*,0,0,0,0,*,*,*
Thai,Economic History,,7,*,*,*,0,0,6,0,0,*,0,0,*,0,0
Thai,Economic History,,0,0,0,*,*,*,*,*,*,5,*,*,*,*,0
Thai,Economics,,18,6,*,14,5,*,18,*,*,20,5,*,15,*,*
Thai,Economics,,10,*,*,9,*,0,9,*,*,10,5,0,7,*,*
Thai,European Institute,,*,*,*,*,*,*,*,*,0,*,*,*,*,*,*
Thai,Finance,,*,*,0,6,*,*,6,*,*,5,*,*,6,*,*
Thai,Finance,,34,5,*,32,7,*,31,6,*,30,6,*,12,*,*
Thai,Gender Studies,,*,*,0,*,*,0,*,*,*,*,*,*,*,*,*
Thai,Geography and Environment,,*,*,*,*,*,0,*,0,0,*,0,0,*,*,0
Thai,Geography and Environment,,9,*,*,11,5,*,17,7,*,8,*,*,15,*,*
Thai,Government,,9,*,*,5,*,*,10,*,*,*,*,0,6,5,*
Thai,Government,,6,*,*,6,*,0,10,*,*,12,*,0,7,*,*
Thai,Health Policy,,*,0,0,*,*,0,*,*,*,*,*,*,*,*,0
Thai,International Development,,8,*,*,10,*,*,11,*,*,6,*,0,9,*,*
Thai,International History,,*,*,*,*,*,0,*,0,0,*,*,0,*,*,*
Thai,International History,,0,0,0,*,*,0,5,*,0,6,*,*,*,*,*
Thai,International Relations,,*,*,0,*,*,*,0,0,0,*,*,*,*,*,0
Thai,International Relations,,10,*,*,8,*,0,8,*,*,11,5,*,11,*,*
Thai,Language C..,,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thai,Law School,,*,0,0,10,*,*,*,0,0,8,*,*,*,*,*
Thai,Law School,,55,12,5,71,25,*,40,21,12,48,18,9,46,27,12
Thai,Management,,16,*,*,19,8,6,23,*,*,15,*,*,19,*,*
Thai,Management,,78,15,8,75,21,*,50,15,8,80,10,5,74,13,8
Thai,Mathematics,,7,0,0,*,*,*,*,0,0,*,*,*,5,*,0
Thai,Mathematics,,*,*,0,8,*,*,7,*,*,*,*,*,*,*,0
Thai,Media and Communications,,18,7,*,17,8,5,5,0,0,11,*,*,5,*,*
Thai,Methodology,,*,0,0,5,0,0,6,0,0,*,0,0,5,*,*
Thai,"Philosophy, Logic and Scientific Method",,5,*,0,*,0,0,*,*,*,*,*,*,*,*,0
Thai,"Philosophy, Logic and Scientific Method",,*,*,0,0,0,0,*,0,0,*,0,0,0,0,0
Thai,Psychological and Behavio..,,*,*,*,0,0,0,*,*,0,*,*,*,*,*,0
Thai,Psychological and Behavio..,,6,*,*,8,*,0,6,*,*,18,*,*,8,*,*
Thai,School of Public Policy,,9,*,*,*,*,0,6,*,*,*,*,*,8,*,*
Thai,Social Policy,,*,0,0,*,0,0,*,0,0,7,*,*,*,0,0
Thai,Social Policy,,10,*,*,8,5,*,7,5,*,*,*,*,5,*,*
Thai,Sociology,,*,0,0,*,0,0,0,0,0,0,0,0,*,*,*
Thai,Sociology,,8,*,0,5,*,0,9,*,*,*,*,*,*,*,*
Thai,Statistics,,0,0,0,*,*,*,*,0,0,6,*,0,9,*,*
Thai,Statistics,,11,*,*,11,*,*,6,0,0,5,0,0,7,*,0
Timor-Leste,Accounting Gender Stud..,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Timor-Leste,Accounting Gender Stud..,,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timor-Leste,Geography ..,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Timor-Leste,Government,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Timor-Leste,Health Policy,,*,*,*,0,0,0,0,0,0,0,0,0,0,0,0
Timor-Leste,International Development,,*,0,0,*,*,*,0,0,0,0,0,0,*,0,0
Timor-Leste,International Development,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Timor-Leste,Law School,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Togo,Economic Hi.. Economics,,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0
Togo,Economic Hi.. Economics,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Togo,Geography ..,,0,0,0,0,0,0,0,0,0,*,0,0,*,0,0
Togo,Government International..,,0,0,0,*,*,0,*,*,0,0,0,0,0,0,0
Togo,Government International..,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Togo,Law School School of Pu..,,0,0,0,0,0,0,*,0,0,*,0,0,0,0,0
Togo,Law School School of Pu..,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Togo,Social Policy,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Togo,Statistics,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Togo,Statistics,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Trinidadian,Accounting,,*,0,0,*,0,0,*,0,0,0,0,0,0,0,0
Trinidadian,Anthropology,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Trinidadian,Economics,,*,0,0,*,0,0,0,0,0,*,*,0,*,0,0
Trinidadian,Economics,,*,0,0,*,0,0,*,0,0,0,0,0,*,0,0
Trinidadian,Finance,,*,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Trinidadian,Gender Studies,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Trinidadian,Geography ..,,*,*,*,*,0,0,0,0,0,*,*,0,0,0,0
Trinidadian,Government,,0,0,0,0,0,0,*,0,0,0,0,0,*,0,0
Trinidadian,Government,,0,0,0,0,0,0,*,*,0,*,*,*,0,0,0
Trinidadian,Health Policy,,*,*,0,*,0,0,*,*,*,*,*,*,0,0,0
Trinidadian,International Development,,*,0,0,0,0,0,0,0,0,*,*,*,*,*,0
Trinidadian,International Development,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Trinidadian,International Relations,,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidadian,International Relations,,0,0,0,0,0,0,*,*,0,*,*,0,*,0,0
Trinidadian,Language C..,,*,*,*,*,0,0,0,0,0,0,0,0,0,0,0
Trinidadian,Law School,,*,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Trinidadian,Law School,,*,*,0,*,0,0,*,*,0,*,0,0,*,*,*
Trinidadian,Management,,*,0,0,*,*,0,*,0,0,0,0,0,*,*,0
Trinidadian,Mathematics,,0,0,0,*,0,0,0,0,0,0,0,0,*,0,0
Trinidadian,Mathematics,,0,0,0,0,0,0,0,0,0,*,0,0,*,0,0
Trinidadian,Media and Communications,,*,*,0,0,0,0,*,0,0,0,0,0,0,0,0
Trinidadian,"Philosophy, .. Psychologic..",,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Trinidadian,"Philosophy, .. Psychologic..",,*,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Trinidadian,School of Public Policy,,*,*,0,*,*,0,0,0,0,0,0,0,0,0,0
Trinidadian,Social Policy,,0,0,0,*,0,0,*,0,0,0,0,0,0,0,0
Trinidadian,Social Policy,,0,0,0,*,*,*,*,*,0,0,0,0,*,0,0
Trinidadian,Sociology,,0,0,0,*,0,0,*,0,0,0,0,0,*,*,0
Trinidadian,Statistics,,*,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Trinidadian,Statistics,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Tunisian,Accounting,,*,0,0,*,0,0,*,0,0,*,0,0,0,0,0
Tunisian,Accounting,,*,*,*,0,0,0,0,0,0,*,*,*,0,0,0
Tunisian,Anthropology,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Tunisian,Economics,,*,0,0,*,0,0,*,0,0,*,*,*,*,0,0
Tunisian,Economics,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Tunisian,European Institute,,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0
Tunisian,Finance,,*,0,0,6,0,0,*,0,0,*,0,0,*,0,0
Tunisian,Finance,,11,0,0,*,0,0,*,0,0,0,0,0,6,0,0
Tunisian,Gender Studies,,*,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Tunisian,Geography and Environment,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Tunisian,Geography and Environment,,*,0,0,*,0,0,0,0,0,*,0,0,*,0,0
Tunisian,Geography and Environment,,0,*,0,0,*,0,0,*,0,0,*,0,0,*,0
Tunisian,Geography and Environment,,0,*,0,0,*,0,0,0,0,0,*,*,0,*,0
Tunisian,Geography and Environment,,0,*,*,0,*,*,0,*,0,0,*,*,*,5,*
Tunisian,Geography and Environment,,0,*,0,0,*,*,0,*,0,0,0,0,0,*,0
Tunisian,Geography and Environment,,0,0,0,0,0,0,0,0,0,0,*,*,0,0,0
Tunisian,Geography and Environment,,0,0,0,0,0,0,0,*,*,*,*,*,0,*,0
Tunisian,Geography and Environment,,0,0,0,0,0,0,0,*,0,0,*,0,0,*,0
Tunisian,Geography and Environment,,0,*,0,0,*,0,0,*,0,0,*,0,0,*,0
Tunisian,Geography and Environment,,0,0,0,0,*,0,0,*,*,*,*,0,0,0,0
Tunisian,Geography and Environment,,0,*,0,0,*,*,0,*,0,0,*,*,0,*,0
Tunisian,Geography and Environment,,*,*,*,*,7,*,*,*,*,0,10,0,0,*,*
Tunisian,Geography and Environment,,0,*,0,0,*,0,0,*,0,0,*,0,0,0,0
Tunisian,Geography and Environment,,0,*,0,0,0,0,0,*,*,0,*,0,0,0,0
Tunisian,Geography and Environment,,0,0,0,0,0,0,0,0,0,0,*,*,*,0,0
Tunisian,Geography and Environment,,0,*,0,0,0,0,0,*,0,0,*,0,0,*,0
Tunisian,Geography and Environment,,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0
Tunisian,Geography and Environment,,0,*,0,0,*,*,0,*,0,0,0,0,0,0,0
Tunisian,Geography and Environment,,0,0,0,0,0,0,0,0,0,0,*,0,0,*,*
Tunisian,Geography and Environment,,0,*,0,0,0,0,0,0,0,0,0,0,0,*,0
Tunisian,Geography and Environment,,0,*,*,0,*,0,0,0,0,0,*,*,0,*,*
Tunisian,Geography and Environment,,0,*,0,0,*,0,0,*,0,0,0,0,0,*,0
Tunisian,Geography and Environment,,0,0,0,0,*,0,0,0,0,0,*,0,0,0,0
Tunisian,Geography and Environment,,0,*,*,*,*,0,0,*,0,0,0,0,0,5,0
Turkish,Geography and Environment,,0,*,0,0,5,0,0,*,*,0,*,*,0,7,0
Turkish,Geography and Environment,,*,13,5,*,5,*,*,8,0,0,*,0,0,8,*
Turkish,Geography and Environment,,0,*,*,*,*,0,0,*,*,0,0,0,0,*,0
Turkish,Geography and Environment,,0,*,*,0,*,*,0,6,5,*,*,0,0,0,0
Turkish,Geography and Environment,,*,*,0,0,6,0,0,*,*,0,*,*,0,5,*
Turkish,Geography and Environment,,0,*,*,0,5,*,0,*,0,0,*,0,0,*,*
Turkish,Geography and Environment,,0,32,0,0,25,*,*,34,0,0,11,*,0,23,0
Turkish,Geography and Environment,,*,37,10,*,17,8,*,11,6,*,18,*,0,21,11
Turkish,Geography and Environment,,*,21,10,5,16,7,*,21,9,6,9,*,*,7,*
Turkish,Geography and Environment,,*,5,0,0,*,*,0,13,*,*,*,0,0,*,*
Turkish,Geography and Environment,,*,29,*,*,42,8,*,32,5,*,57,6,*,19,*
Turkish,Geography and Environment,,0,10,*,*,*,*,*,*,*,*,*,*,0,6,*
Turkish,Geography and Environment,,0,0,0,0,6,0,0,*,0,0,*,*,*,*,0
Turkish,Geography and Environment,,0,20,*,*,15,*,0,28,*,0,6,*,0,9,*
Turkish,Geography and Environment,,0,20,*,*,8,*,0,26,*,*,12,*,0,14,*
Turkish,Geography and Environment,,*,34,9,*,22,7,*,32,12,6,32,6,*,21,*
Turkish,Geography and Environment,,0,*,*,*,5,*,*,*,*,*,0,0,0,*,*
Turkish,Geography and Environment,,*,25,6,*,13,6,*,22,9,*,11,*,*,17,5
Turkish,Geography and Environment,,0,*,*,0,*,0,0,*,*,0,*,*,0,0,0
Turkish,Geography and Environment,,0,*,*,*,*,0,*,*,*,*,*,*,0,5,0
Turkish,Geography and Environment,,0,*,0,0,5,0,0,*,*,0,*,0,0,*,0
Turkish,Geography and Environment,,*,39,12,6,26,9,*,34,10,*,28,8,*,23,8
Turkish,Geography and Environment,,0,0,0,0,5,*,*,*,*,*,*,*,0,0,0
Turkish,Geography and Environment,,*,19,0,0,19,*,*,27,*,0,13,*,0,11,*
Turkish,Geography and Environment,,5,58,14,5,39,7,*,59,21,5,54,14,*,46,14
Turkish,Geography and Environment,,*,31,*,*,23,*,*,30,*,*,13,*,*,14,*
Turkish,Geography and Environment,,7,50,8,6,70,11,5,62,12,7,47,10,*,71,12
Turkish,Geography and Environment,,0,6,0,0,6,*,*,11,*,0,*,0,0,0,0
Turkish,Mathematics,,11,*,*,*,*,0,11,*,0,8,*,*,*,0,0
Turkish,Media and Communications,,11,*,*,8,*,*,19,*,*,13,*,*,27,11,5
Turkish,Methodology,,*,*,0,5,*,0,8,*,0,9,*,*,8,*,*
Turkish,"Philosophy, Logic and Scientific Method",,10,*,0,5,*,*,12,*,0,15,*,*,17,0,0
Turkish,"Philosophy, Logic and Scientific Method",,*,*,*,5,0,0,5,*,*,0,0,0,*,*,0
Turkish,Psychological and Behavio..,,*,0,0,*,0,0,*,0,0,11,*,*,7,*,0
Turkish,Psychological and Behavio..,,6,*,0,12,*,*,18,*,0,21,10,*,25,9,*
Turkish,School of Public Policy,,5,*,0,5,*,*,*,*,0,7,*,0,*,*,0
Turkish,Social Policy,,*,0,0,*,*,*,*,*,*,*,0,0,*,0,0
Turkish,Social Policy,,11,*,*,7,*,*,7,*,*,6,*,*,15,*,*
Turkish,Sociology,,5,*,0,0,0,0,*,0,0,0,0,0,*,0,0
Turkish,Sociology,,11,*,*,15,7,*,19,5,*,16,5,*,21,*,*
Turkish,Statistics,,*,0,0,*,0,0,6,0,0,11,*,*,13,0,0
Turkish,Statistics,,10,0,0,14,0,0,9,0,0,6,0,0,12,*,0
Turkmenista.. Accounting,Statistics,,0,0,0,0,0,0,*,0,0,*,0,0,0,0,0
Turkmenista.. Accounting,Statistics,,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0
Turkmenista.. Accounting,Economic Hi..,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Turkmenista.. Accounting,Economics,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Turkmenista.. Accounting,Economics,,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0
Turkmenista.. Accounting,Finance,,0,0,0,0,0,0,*,0,0,*,0,0,0,0,0
Turkmenista.. Accounting,Finance,,0,0,0,*,0,0,*,0,0,0,0,0,*,0,0
Turkmenista.. Accounting,Geography ..,,*,*,*,0,0,0,0,0,0,*,0,0,0,0,0
Turkmenista.. Accounting,Government,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Turkmenista.. Accounting,Government,,*,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Turkmenista.. Accounting,International Development,,*,0,0,*,0,0,0,0,0,0,0,0,*,0,0
Turkmenista.. Accounting,Law School,,*,*,0,0,0,0,0,0,0,*,0,0,0,0,0
Turkmenista.. Accounting,Law School,,*,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Turkmenista.. Accounting,Management,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Turkmenista.. Accounting,Management,,*,0,0,*,*,*,0,0,0,*,0,0,*,0,0
Turkmenista.. Accounting,Psychological and Behavioural Sciences,,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkmenista.. Accounting,School of Public Policy,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Turkmenista.. Accounting,Sociology,,*,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Turkmenista.. Accounting,Statistics,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Turks and C..,Accounting,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Ugandan,Accounting,,0,0,0,*,0,0,*,0,0,0,0,0,*,*,0
Ugandan,Accounting,,0,0,0,0,0,0,0,0,0,*,0,0,*,0,0
Ugandan,Anthropology,,0,0,0,*,0,0,0,0,0,*,*,*,*,0,0
Ugandan,Anthropology,,0,0,0,*,0,0,0,0,0,0,0,0,*,*,0
Ugandan,Economic History,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Ugandan,Economic History,,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0
Ugandan,Economics,,0,0,0,*,0,0,*,0,0,0,0,0,*,0,0
Ugandan,Economics,,*,0,0,*,0,0,*,0,0,*,0,0,0,0,0
Ugandan,European Institute,,0,0,0,0,0,0,0,0,0,*,0,0,*,0,0
Ugandan,Finance,,0,0,0,0,0,0,*,0,0,0,0,0,*,0,0
Ugandan,Finance,,*,0,0,0,0,0,*,0,0,*,0,0,5,0,0
Ugandan,Gender Studies,,*,*,0,*,*,0,*,0,0,*,*,*,*,0,0
Ugandan,Geography and Environment,,0,0,0,0,0,0,*,0,0,*,0,0,0,0,0
Ugandan,Geography and Environment,,6,*,0,*,0,0,*,*,0,*,0,0,0,0,0
Ugandan,Government,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Ugandan,Government,,*,0,0,5,0,0,*,0,0,*,*,0,*,0,0
Ugandan,Health Policy,,*,*,0,*,*,*,7,*,*,0,0,0,8,5,0
Ugandan,International Development,,10,*,0,11,5,*,5,*,*,8,*,*,14,5,0
Ugandan,International Development,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Ugandan,International Development,,*,0,0,*,0,0,0,0,0,*,0,0,*,0,0
Ugandan,Law School,,5,0,0,6,0,0,9,0,0,5,0,0,*,*,0
Ugandan,Law School,,7,*,*,*,0,0,9,*,*,*,0,0,0,0,0
Ugandan,Management,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Ugandan,Management,,*,*,*,*,0,0,6,*,*,8,*,0,8,*,0
Ugandan,Media and Communications,,*,*,0,7,*,0,6,*,*,0,0,0,0,0,0
Ugandan,Methodology,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Ugandan,"Philosophy, Logic and Scientific Method",,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Ugandan,"Philosophy, Logic and Scientific Method",,*,0,0,*,0,0,0,0,0,*,0,0,0,0,0
Ugandan,Psychological and Behavioural Sciences,,0,0,0,0,0,0,*,0,0,*,0,0,*,*,0
Ugandan,School of Public Policy,,*,*,0,*,*,0,*,*,0,*,0,0,*,*,0
Ugandan,Social Policy,,*,0,0,0,0,0,*,0,0,*,0,0,*,0,0
Ugandan,Social Policy,,0,0,0,*,0,0,*,*,0,*,0,0,*,0,0
Ugandan,Sociology,,*,*,0,*,0,0,*,0,0,16,*,*,17,0,0
Ugandan,Statistics,,*,0,0,0,0,0,*,0,0,*,0,0,*,0,0
Ugandan,Statistics,,0,0,0,*,0,0,0,0,0,0,0,0,*,0,0
Ukrainian,Accounting,,*,*,*,5,*,0,5,0,0,*,0,0,8,*,*
Ukrainian,Accounting,,*,*,*,5,*,*,*,*,0,*,*,*,*,0,0
Ukrainian,Anthropology,,*,*,0,0,0,0,*,0,0,*,*,*,*,*,0
Ukrainian,Anthropology,,*,*,0,0,0,0,0,0,0,*,*,*,0,0,0
Ukrainian,Economic History,,0,0,0,*,*,0,*,0,0,*,0,0,*,0,0
Ukrainian,Economic History,,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*
Ukrainian,Economics,,8,*,*,6,0,0,5,0,0,8,0,0,17,*,*
Ukrainian,Economics,,*,*,*,0,0,0,0,0,0,0,0,0,0,0,0
Ukrainian,European Institute,,5,*,*,*,*,0,*,*,0,*,*,0,6,*,0
Ukrainian,Finance,,*,*,0,*,*,*,*,0,0,6,*,*,6,0,0
Ukrainian,Finance,,11,0,0,11,*,0,11,*,0,18,*,*,14,*,*
Ukrainian,Gender Studies,,*,*,0,*,*,*,*,*,*,0,0,0,0,0,0
Ukrainian,Geography and Environment,,*,0,0,*,0,0,0,0,0,*,*,0,*,*,0
Ukrainian,Geography and Environment,,0,0,0,*,*,0,5,*,0,*,*,*,*,*,*
Ukrainian,Government,,8,*,0,6,0,0,11,0,0,7,*,0,25,*,*
Ukrainian,Government,,*,*,*,*,*,*,*,*,0,*,*,*,17,8,6
Ukrainian,Health Policy,,0,0,0,*,*,0,*,0,0,0,0,0,*,0,0
Ukrainian,International Development,,5,0,0,9,*,0,5,*,*,9,*,*,11,5,*
Ukrainian,International History,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Ukrainian,International History,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Ukrainian,International Relations,,0,0,0,5,*,*,*,0,0,*,*,*,8,*,0
Ukrainian,International Relations,,*,*,0,*,*,0,*,0,0,*,*,*,11,*,*
Ukrainian,Language C..,,*,0,0,*,0,0,0,0,0,*,*,0,*,0,0
Ukrainian,Law School,,*,0,0,*,*,0,6,0,0,*,*,*,8,0,0
Ukrainian,Law School,,6,5,*,11,7,*,8,*,0,8,*,*,14,10,*
Ukrainian,Management,,9,*,0,*,0,0,9,*,0,10,*,*,14,*,0
Ukrainian,Management,,15,*,*,12,6,*,10,*,*,20,10,8,13,7,*
Ukrainian,Mathematics,,*,*,*,*,0,0,*,0,0,*,*,*,6,*,*
Ukrainian,Mathematics,,*,0,0,*,*,0,*,0,0,*,0,0,0,0,0
Ukrainian,Media and Communications,,7,*,*,*,0,0,*,0,0,8,*,*,8,*,*
Ukrainian,Methodology,,*,0,0,*,0,0,*,0,0,*,*,0,*,*,0
Ukrainian,"Philosophy, Logic and Scientific Method",,*,*,0,5,*,0,*,0,0,*,*,0,*,0,0
Ukrainian,"Philosophy, Logic and Scientific Method",,*,*,0,*,0,0,0,0,0,*,0,0,*,0,0
Ukrainian,"Philosophy, Logic and Scientific Method",,0,0,0,0,*,*,0,*,0,0,0,*,0,0,0
Ukrainian,"Philosophy, Logic and Scientific Method",,0,8,*,*,*,*,0,6,*,0,*,*,0,*,*
Ukrainian,"Philosophy, Logic and Scientific Method",,0,*,*,0,11,7,*,13,6,*,*,*,*,9,*
Ukrainian,"Philosophy, Logic and Scientific Method",,0,*,0,0,*,0,0,*,0,0,0,*,0,0,0
Ukrainian,"Philosophy, Logic and Scientific Method",,*,*,*,0,*,*,*,*,*,*,0,*,*,*,*
Ukrainian,"Philosophy, Logic and Scientific Method",,0,0,0,0,*,*,0,*,0,0,0,0,0,*,*
Ukrainian,"Philosophy, Logic and Scientific Method",,*,*,*,0,6,*,0,13,5,*,0,*,*,*,0
Ukrainian,"Philosophy, Logic and Scientific Method",,0,*,0,0,*,*,0,*,*,0,0,0,0,*,0
Ukrainian,"Philosophy, Logic and Scientific Method",,0,6,*,0,5,*,*,*,0,0,0,*,*,*,0
United Arab,"Philosophy, Logic and Scientific Method",,0,*,0,0,*,0,0,*,0,0,0,0,0,*,0
Emirates,"Philosophy, Logic and Scientific Method",,0,0,0,0,*,0,0,0,0,0,0,0,0,0,0
Emirates,"Philosophy, Logic and Scientific Method",,0,0,0,0,*,0,0,*,0,0,0,0,0,*,0
Emirates,"Philosophy, Logic and Scientific Method",,0,*,0,0,*,*,0,*,*,*,0,*,*,0,0
Emirates,"Philosophy, Logic and Scientific Method",,0,*,0,0,0,0,0,0,0,0,0,0,0,0,0
Emirates,"Philosophy, Logic and Scientific Method",,0,*,0,0,0,0,0,0,0,0,0,0,0,0,0
Emirates,"Philosophy, Logic and Scientific Method",,0,6,0,0,*,0,0,*,0,0,0,*,0,0,0
Emirates,"Philosophy, Logic and Scientific Method",,0,*,0,0,*,0,0,0,0,0,0,*,0,*,0
Emirates,"Philosophy, Logic and Scientific Method",,0,*,0,0,5,0,0,*,0,0,0,0,0,0,0
Emirates,"Philosophy, Logic and Scientific Method",,0,0,0,0,0,0,0,*,0,0,0,*,0,*,0
Emirates,"Philosophy, Logic and Scientific Method",,0,*,0,0,0,0,0,0,0,0,0,0,0,0,0
Emirates,"Philosophy, Logic and Scientific Method",,0,0,0,0,*,0,0,0,0,0,0,0,0,0,0
Emirates,"Philosophy, Logic and Scientific Method",,*,5,*,*,*,*,*,*,*,*,0,*,*,*,0
Emirates,"Philosophy, Logic and Scientific Method",,0,7,0,0,13,0,0,7,0,0,0,*,0,5,*
Emirates,"Philosophy, Logic and Scientific Method",,0,7,0,0,5,*,0,*,0,0,*,*,0,6,*
Emirates,"Philosophy, Logic and Scientific Method",,0,0,0,0,0,0,0,*,*,0,*,0,0,*,*
Emirates,"Philosophy, Logic and Scientific Method",,0,0,0,0,*,0,0,*,*,0,0,0,0,0,0
Emirates,"Philosophy, Logic and Scientific Method",,0,*,0,0,0,0,0,0,0,0,0,*,0,*,0
Emirates,"Philosophy, Logic and Scientific Method",,0,0,0,0,*,*,*,0,0,0,0,0,0,*,0
Emirates,"Philosophy, Logic and Scientific Method",,0,7,0,0,*,0,0,*,0,0,0,*,0,*,0
Emirates,"Philosophy, Logic and Scientific Method",,*,5,*,*,5,0,0,0,0,0,0,*,*,*,0
Emirates,"Philosophy, Logic and Scientific Method",,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0
Emirates,"Philosophy, Logic and Scientific Method",,0,*,0,0,*,0,0,*,0,0,0,5,0,5,0
Emirates,"Philosophy, Logic and Scientific Method",,0,0,0,0,*,0,0,*,0,0,0,*,0,*,*
Emirates,"Philosophy, Logic and Scientific Method",,0,*,0,0,*,0,0,*,0,0,0,*,0,*,0
Emirates,"Philosophy, Logic and Scientific Method",,0,6,0,0,7,0,0,*,*,0,0,5,*,7,0
Emirates,"Philosophy, Logic and Scientific Method",,0,*,0,0,0,0,0,*,0,0,0,*,0,0,0
Emirates,"Philosophy, Logic and Scientific Method",,0,*,0,0,0,0,0,0,0,0,0,*,0,0,0
Emirates,"Philosophy, Logic and Scientific Method",,0,0,0,0,0,0,0,*,0,0,0,*,*,*,0
Emirates,"Philosophy, Logic and Scientific Method",,0,*,0,0,*,0,0,0,0,0,0,0,0,0,0
Emirates,"Philosophy, Logic and Scientific Method",,0,0,0,0,0,0,0,*,0,0,0,0,0,*,0
Emirates,"Philosophy, Logic and Scientific Method",,0,*,0,0,*,0,0,0,0,0,0,*,0,0,0
Emirates,"Philosophy, Logic and Scientific Method",,0,*,*,0,0,0,0,*,0,0,0,*,0,*,0
Emirates,"Philosophy, Logic and Scientific Method",,0,*,0,0,*,0,0,*,*,0,0,*,*,*,*
Emirates,"Philosophy, Logic and Scientific Method",,0,*,0,0,0,0,0,*,0,0,0,*,0,*,0
Emirates,"Philosophy, Logic and Scientific Method",,0,0,0,0,*,*,*,*,*,0,0,0,0,*,0
Emirates,"Philosophy, Logic and Scientific Method",,0,*,0,0,0,0,0,*,0,0,0,0,0,0,0
Emirates,"Philosophy, Logic and Scientific Method",,*,*,0,0,6,0,0,*,0,0,0,*,*,*,0
Emirates,"Philosophy, Logic and Scientific Method",,0,*,0,0,*,0,0,*,0,0,0,*,0,*,0
Emirates,"Philosophy, Logic and Scientific Method",,0,*,0,0,*,0,0,*,0,0,0,*,0,0,0
Uruguayan,"Philosophy, Logic and Scientific Method",,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0
