Nationality,EU,Department,Program,Applications 2019,Offers 2019,Entrances 2019,Applications 2020,Offers 2020,Entrances 2020,Applications 2021,Offers 2021,Entrances 2021,Applications 2022,Offers 2022,Entrances 2022,Applications 2023,Offers 2023,Entrances 2023
Singaporean, ,Anthropology,UG Degree,27.0,10.0,2.5,22.0,7.0,2.5,16.0,7.0,2.5,24.0,9.0,2.5,15.0,2.5,2.5
Singaporean, ,Anthropology,PG Taught,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,0.0,5.0,2.5,2.5,2.5,2.5,2.5
Singaporean, ,Economic History,UG Degree,10.0,2.5,0.0,15.0,2.5,2.5,27.0,2.5,2.5,19.0,2.5,0.0,13.0,2.5,2.5
Singaporean, ,Economic History,PG Taught,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,2.5,2.5,0.0
Singaporean, ,Economics,UG Degree,187.0,49.0,26.0,200.0,43.0,23.0,190.0,27.0,12.0,181.0,39.0,18.0,171.0,39.0,28.0
Singaporean, ,Economics,PG Taught,23.0,14.0,2.5,26.0,13.0,2.5,36.0,21.0,10.0,21.0,12.0,2.5,21.0,13.0,2.5
Singaporean, ,European Institute,PG Taught,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5
Singaporean, ,Finance,UG Degree,32.0,10.0,8.0,31.0,15.0,2.5,37.0,9.0,5.0,57.0,10.0,5.0,37.0,2.5,2.5
Singaporean, ,Finance,PG Taught,49.0,13.0,8.0,45.0,9.0,2.5,35.0,8.0,2.5,31.0,2.5,2.5,34.0,7.0,2.5
Singaporean, ,Gender Studies,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0
Singaporean, ,Geography And Environment,UG Degree,51.0,16.0,2.5,43.0,15.0,2.5,47.0,2.5,2.5,53.0,9.0,2.5,47.0,10.0,2.5
Singaporean, ,Geography And Environment,PG Taught,19.0,9.0,2.5,12.0,6.0,2.5,14.0,5.0,2.5,28.0,10.0,2.5,25.0,6.0,5.0
Singaporean, ,Government,UG Degree,63.0,7.0,2.5,84.0,12.0,5.0,90.0,5.0,2.5,98.0,12.0,2.5,59.0,10.0,2.5
Singaporean, ,Government,PG Taught,27.0,9.0,2.5,24.0,12.0,6.0,20.0,8.0,2.5,23.0,11.0,6.0,24.0,12.0,5.0
Singaporean, ,Health Policy,PG Taught,12.0,2.5,2.5,2.5,2.5,0.0,5.0,2.5,2.5,2.5,2.5,2.5,6.0,2.5,2.5
Singaporean, ,International Development,PG Taught,11.0,2.5,2.5,10.0,2.5,2.5,8.0,2.5,2.5,2.5,2.5,0.0,13.0,7.0,2.5
Singaporean, ,International History,UG Degree,29.0,14.0,2.5,22.0,12.0,2.5,21.0,6.0,2.5,37.0,7.0,2.5,26.0,11.0,7.0
Singaporean, ,International History,PG Taught,10.0,7.0,2.5,2.5,2.5,2.5,6.0,2.5,2.5,11.0,6.0,6.0,11.0,7.0,6.0
Singaporean, ,International Relations,UG Degree,26.0,13.0,2.5,17.0,11.0,5.0,23.0,2.5,0.0,21.0,6.0,2.5,19.0,2.5,2.5
Singaporean, ,International Relations,PG Taught,14.0,2.5,2.5,20.0,8.0,2.5,13.0,2.5,2.5,15.0,2.5,2.5,7.0,2.5,2.5
Singaporean, ,Language Centre,UG Degree,2.5,0.0,0.0,11.0,2.5,2.5,9.0,2.5,2.5,15.0,2.5,0.0,7.0,0.0,0.0
Singaporean, ,Law School,UG Degree,229.0,48.0,18.0,164.0,29.0,10.0,201.0,23.0,11.0,192.0,24.0,11.0,198.0,27.0,12.0
Singaporean, ,Law School,PG Taught,22.0,13.0,5.0,20.0,8.0,2.5,19.0,8.0,2.5,19.0,12.0,2.5,14.0,10.0,2.5
Singaporean, ,Management,UG Degree,32.0,2.5,2.5,33.0,7.0,5.0,47.0,2.5,2.5,42.0,6.0,2.5,49.0,2.5,2.5
Singaporean, ,Management,PG Taught,39.0,12.0,2.5,38.0,16.0,7.0,35.0,12.0,2.5,42.0,14.0,7.0,35.0,10.0,6.0
Singaporean, ,Mathematics  Mathematics,UG Degree,32.0,2.5,0.0,31.0,2.5,2.5,24.0,2.5,2.5,26.0,2.5,2.5,40.0,2.5,2.5
Singaporean, ,Mathematics  Mathematics,PG Taught,8.0,0.0,0.0,10.0,2.5,2.5,6.0,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0
Singaporean, ,Media And Communications,PG Taught,16.0,2.5,2.5,19.0,5.0,2.5,18.0,9.0,2.5,17.0,5.0,2.5,11.0,2.5,2.5
Singaporean, ,Methodology,PG Taught,11.0,2.5,0.0,18.0,6.0,2.5,12.0,2.5,2.5,8.0,2.5,2.5,12.0,7.0,2.5
Singaporean, ,Philosophy Logic And Scientific Method,UG Degree,63.0,8.0,2.5,62.0,11.0,2.5,68.0,2.5,2.5,73.0,7.0,2.5,62.0,9.0,2.5
Singaporean, ,Philosophy Logic And Scientific Method,PG Taught,10.0,6.0,5.0,8.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0
Singaporean, ,Psychological And Behavioural Science,UG Degree,23.0,8.0,2.5,26.0,9.0,2.5,27.0,6.0,2.5,31.0,2.5,0.0,28.0,11.0,2.5
Singaporean, ,Psychological And Behavioural Science,PG Taught,23.0,6.0,5.0,19.0,5.0,2.5,22.0,8.0,2.5,16.0,2.5,2.5,14.0,2.5,2.5
Singaporean, ,School of Public Policy,PG Taught,12.0,6.0,2.5,10.0,2.5,2.5,6.0,2.5,0.0,14.0,6.0,2.5,18.0,8.0,2.5
Singaporean, ,Social Policy,UG Degree,30.0,2.5,2.5,34.0,7.0,2.5,39.0,2.5,2.5,50.0,2.5,2.5,40.0,2.5,0.0
Singaporean, ,Social Policy,PG Taught,21.0,10.0,9.0,16.0,8.0,2.5,19.0,14.0,5.0,22.0,12.0,6.0,10.0,6.0,2.5
Singaporean, ,Sociology,UG Degree,15.0,5.0,2.5,19.0,7.0,2.5,18.0,0.0,0.0,18.0,2.5,0.0,14.0,2.5,2.5
Singaporean, ,Sociology,PG Taught,11.0,7.0,2.5,8.0,2.5,0.0,6.0,2.5,2.5,10.0,7.0,2.5,19.0,7.0,2.5
Singaporean, ,Statistics,UG Degree,18.0,0.0,0.0,12.0,2.5,2.5,34.0,2.5,0.0,35.0,5.0,2.5,37.0,2.5,2.5
Singaporean, ,Statistics,PG Taught,29.0,6.0,2.5,14.0,2.5,0.0,15.0,2.5,0.0,20.0,2.5,2.5,15.0,2.5,0.0
Slovak,Yes,Accounting,UG Degree,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0
Slovak,Yes,Accounting,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0
Slovak,Yes,Anthropology,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Slovak,Yes,Anthropology,PG Taught,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovak,Yes,Economic History,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
Slovak,Yes,Economics,UG Degree,7.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Slovak,Yes,Economics,PG Taught,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0
Slovak,Yes,European Institute,PG Taught,10.0,2.5,2.5,6.0,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5
Slovak,Yes,Finance,UG Degree,2.5,2.5,2.5,2.5,2.5,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0
Slovak,Yes,Finance,PG Taught,2.5,0.0,0.0,7.0,2.5,2.5,0.0,0.0,0.0,5.0,2.5,0.0,2.5,0.0,0.0
Slovak,Yes,Gender Studies,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Slovak,Yes,Geography And Environment,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0
Slovak,Yes,Geography And Environment,PG Taught,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0
Slovak,Yes,Government,UG Degree,6.0,0.0,0.0,13.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5
Slovak,Yes,Government,PG Taught,2.5,2.5,0.0,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Slovak,Yes,International Development,PG Taught,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5
Slovak,Yes,International History,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,2.5,0.0,2.5,0.0,0.0
Slovak,Yes,International History,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
Slovak,Yes,International Relations,UG Degree,2.5,0.0,0.0,10.0,0.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0
Slovak,Yes,International Relations,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,2.5,0.0,0.0
Slovak,Yes,Language Centre,UG Degree,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Slovak,Yes,Law School,UG Degree,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,11.0,0.0,0.0
Slovak,Yes,Law School,PG Taught,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Slovak,Yes,Management,UG Degree,7.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Slovak,Yes,Management,PG Taught,2.5,0.0,0.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0
Slovak,Yes,Mathematics,UG Degree,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,2.5,0.0,0.0
Slovak,Yes,Mathematics,PG Taught,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovak,Yes,Media And Communications,PG Taught,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5
Slovak,Yes,Methodology,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Slovak,Yes,Philosophy Logic And Scientific Method,UG Degree,5.0,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Slovak,Yes,Philosophy Logic And Scientific Method,PG Taught,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovak,Yes,Psychological And Behavioural Science,UG Degree,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Slovak,Yes,Psychological And Behavioural Science,PG Taught,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovak,Yes,School of Public Policy,PG Taught,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5
Slovak,Yes,Social Policy,UG Degree,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Slovak,Yes,Social Policy,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5
Slovak,Yes,Sociology,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovak,Yes,Sociology,PG Taught,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0
Slovak,Yes,Statistics,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovak,Yes,Statistics,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.5,2.5
Slovenian, ,Accounting,UG Degree,2.5,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Slovenian, ,Accounting,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5
Slovenian, ,Anthropology,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0
Slovenian, ,Economic History,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0
Slovenian, ,Economics,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenian, ,Economics,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenian, ,European Institute,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,0.0,0.0,0.0
Slovenian, ,Finance,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenian, ,Finance,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,6.0,2.5,2.5,2.5,2.5,2.5
Slovenian, ,Gender Studies,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Slovenian, ,Geography And Environment,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0
Slovenian, ,Government,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Slovenian, ,Government,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0
Slovenian, ,Health Policy,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0
Slovenian, ,International Development,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenian, ,International History,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
Slovenian, ,International Relations,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Slovenian, ,International Relations,PG Taught,2.5,2.5,2.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0
Slovenian, ,Language Centre,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenian, ,Law School,UG Degree,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0
Slovenian, ,Law School,PG Taught,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,2.5
Slovenian, ,Management,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Slovenian, ,Management,PG Taught,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0
Slovenian, ,Mathematics,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
Slovenian, ,Methodology,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5
Slovenian, ,Philosophy Logic And Scientific Method,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenian, ,Psychological And Behavioural Science,UG Degree,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenian, ,Psychological And Behavioural Science,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenian, ,Social Policy,UG Degree,2.5,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenian, ,Social Policy,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenian, ,Sociology,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenian, ,Sociology,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Slovenian, ,Statistics,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Islands, ,Health Policy,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0
Solomon Islands, ,International Development,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Solomon Islands, ,Law School,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Solomon Islands, ,Social Policy,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
Solomon Islands, ,Sociology,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Somalian, ,Accounting,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
Somalian, ,Accounting,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Somalian, ,Anthropology,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0
Somalian, ,Economic History,UG Degree,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Somalian, ,Economic History,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0
Somalian, ,Economics,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
Somalian, ,Economics,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
Somalian, ,Finance,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Somalian, ,Finance,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
Somalian, ,Geography And Environment,UG Degree,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Somalian, ,Government,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Somalian, ,Government,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Somalian, ,Health Policy,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5,5.0,2.5,0.0
Somalian, ,International Development,PG Taught,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Somalian, ,International History,UG Degree,0.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Somalian, ,International Relations,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Somalian, ,Law School,UG Degree,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Somalian, ,Management,PG Taught,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Somalian, ,Mathematics,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5,0.0,0.0,0.0
Somalian, ,Mathematics,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Somalian, ,Media And Communications,PG Taught,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Somalian, ,Psychological And Behavioural Science,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Somalian, ,School of Public Policy,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
Somalian, ,Social Policy,UG Degree,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Somalian, ,Social Policy,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Somalian, ,Sociology,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Somalian, ,Statistics,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
South African , ,Accounting,UG Degree,10.0,0.0,0.0,10.0,2.5,0.0,10.0,2.5,2.5,9.0,0.0,0.0,9.0,2.5,2.5
South African , ,Accounting,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,0.0,0.0
South African , ,Anthropology,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
South African , ,Anthropology,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,0.0,2.5,2.5,0.0
South African , ,Economic History,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
South African , ,Economic History,PG Taught,5.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0
South African , ,Economics,UG Degree,6.0,2.5,0.0,2.5,0.0,0.0,9.0,0.0,0.0,2.5,0.0,0.0,6.0,0.0,0.0
South African , ,Economics,PG Taught,2.5,0.0,0.0,5.0,2.5,2.5,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0
South African , ,European Institute,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
South African , ,Finance,UG Degree,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0
South African , ,Finance,PG Taught,2.5,0.0,0.0,12.0,2.5,0.0,20.0,2.5,2.5,11.0,2.5,2.5,10.0,2.5,0.0
South African , ,Gender Studies,PG Taught,6.0,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0
South African , ,Geography And Environment,UG Degree,0.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
South African , ,Geography And Environment,PG Taught,14.0,2.5,2.5,11.0,2.5,2.5,7.0,2.5,0.0,12.0,2.5,0.0,13.0,2.5,0.0
South African , ,Government,UG Degree,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,5.0,2.5,2.5
South African , ,Government,PG Taught,17.0,6.0,2.5,15.0,2.5,2.5,2.5,0.0,0.0,5.0,2.5,2.5,7.0,2.5,2.5
South African , ,Health Policy,PG Taught,7.0,2.5,2.5,7.0,2.5,2.5,6.0,2.5,2.5,7.0,2.5,2.5,7.0,2.5,2.5
South African , ,International Development,PG Taught,34.0,13.0,5.0,22.0,10.0,0.0,14.0,5.0,2.5,13.0,2.5,2.5,10.0,2.5,2.5
South African , ,International History,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0
South African , ,International History,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,5.0,2.5,2.5,2.5,0.0,0.0
South African , ,International Relations,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0
South African , ,International Relations,PG Taught,12.0,2.5,2.5,12.0,2.5,2.5,2.5,0.0,0.0,2.5,2.5,0.0,6.0,2.5,0.0
South African , ,Law School,UG Degree,9.0,0.0,0.0,8.0,0.0,0.0,2.5,0.0,0.0,9.0,2.5,0.0,6.0,0.0,0.0
South African , ,Law School,PG Taught,21.0,2.5,2.5,17.0,2.5,0.0,9.0,2.5,2.5,9.0,0.0,0.0,7.0,2.5,0.0
South African , ,Management,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,6.0,2.5,2.5
South African , ,Management,PG Taught,27.0,7.0,2.5,17.0,2.5,2.5,15.0,2.5,2.5,15.0,2.5,0.0,14.0,2.5,0.0
South African , ,Mathematics,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
South African , ,Mathematics,PG Taught,5.0,2.5,0.0,2.5,2.5,0.0,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0
South African , ,Media And Communications,PG Taught,24.0,9.0,2.5,13.0,8.0,2.5,13.0,8.0,2.5,10.0,2.5,0.0,10.0,2.5,2.5
South African , ,Methodology,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
