Nationality,Department,Program,Applications 2019,Offers 2019,Entrances 2019,Applications 2020,Offers 2020,Entrances 2020,Applications 2021,Offers 2021,Entrances 2021,Applications 2022,Offers 2022,Entrances 2022,Applications 2023,Offers 2023,Entrances 2023,Acceptance Rate 2019,Entrance Rate 2019,Acceptance Rate 2020,Entrance Rate 2020,Acceptance Rate 2021,Entrance Rate 2021,Acceptance Rate 2022,Entrance Rate 2022,Acceptance Rate 2023,Entrance Rate 2023
Swedish,Anthropology  ,UG Degree,6.0,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.4166666666666667,1.0,0.0,,0.0,,1.0,1.0,,
Swedish,Anthropology  ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,,,,,,,1.0,0.0,0.0,
Swedish,Economic  History ,UG Degree,5.0,2.5,2.5,2.5,0.0,0.0,5.0,0.0,0.0,5.0,2.5,0.0,2.5,0.0,0.0,0.5,1.0,0.0,,0.0,,0.5,0.0,0.0,
Swedish,Economic  History ,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,,,,,,1.0,1.0,1.0,1.0
Swedish,Economics  ,UG Degree,10.0,2.5,0.0,14.0,2.5,2.5,14.0,0.0,0.0,15.0,0.0,0.0,13.0,0.0,0.0,0.25,0.0,0.17857142857142858,1.0,0.0,,0.0,,0.0,
Swedish,Economics  ,PG Taught,5.0,2.5,0.0,7.0,2.5,2.5,6.0,2.5,2.5,0.0,0.0,0.0,10.0,6.0,2.5,0.5,0.0,0.35714285714285715,1.0,0.4166666666666667,1.0,,,0.6,0.4166666666666667
Swedish,European In.. ,PG Taught,5.0,2.5,2.5,2.5,2.5,0.0,12.0,5.0,2.5,2.5,2.5,2.5,5.0,2.5,2.5,0.5,1.0,1.0,0.0,0.4166666666666667,0.5,1.0,1.0,0.5,1.0
Swedish,Finance  Finance ,UG Degree,2.5,0.0,0.0,5.0,2.5,2.5,2.5,0.0,0.0,2.5,2.5,2.5,6.0,0.0,0.0,0.0,,0.5,1.0,0.0,,1.0,1.0,0.0,
Swedish,Finance  Finance ,PG Taught,15.0,2.5,0.0,14.0,5.0,2.5,14.0,5.0,2.5,8.0,2.5,2.5,17.0,2.5,2.5,0.16666666666666666,0.0,0.35714285714285715,0.5,0.35714285714285715,0.5,0.3125,1.0,0.14705882352941177,1.0
Swedish,Gender Stud.. ,PG Taught,11.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.22727272727272727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
Swedish,Geography  and Environ.. ,UG Degree,9.0,2.5,2.5,8.0,0.0,0.0,5.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.2777777777777778,1.0,0.0,,0.0,,1.0,0.0,,
Swedish,Geography  and Environ.. ,PG Taught,10.0,5.0,2.5,14.0,6.0,2.5,9.0,2.5,0.0,11.0,5.0,2.5,12.0,2.5,2.5,0.5,0.5,0.42857142857142855,0.4166666666666667,0.2777777777777778,0.0,0.45454545454545453,0.5,0.20833333333333334,1.0
Swedish,Government  ,UG Degree,26.0,2.5,2.5,22.0,2.5,2.5,21.0,2.5,0.0,23.0,0.0,0.0,11.0,2.5,2.5,0.09615384615384616,1.0,0.11363636363636363,1.0,0.11904761904761904,0.0,0.0,,0.22727272727272727,1.0
Swedish,Government  ,PG Taught,9.0,2.5,2.5,5.0,2.5,2.5,11.0,2.5,2.5,5.0,2.5,2.5,6.0,2.5,2.5,0.2777777777777778,1.0,0.5,1.0,0.22727272727272727,1.0,0.5,1.0,0.4166666666666667,1.0
Swedish,Health Policy ,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,
Swedish,International.. ,PG Taught,11.0,2.5,2.5,9.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,6.0,2.5,2.5,0.22727272727272727,1.0,0.2777777777777778,1.0,1.0,1.0,1.0,1.0,0.4166666666666667,1.0
Swedish,International  History ,UG Degree,2.5,2.5,0.0,7.0,2.5,2.5,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,1.0,0.0,0.35714285714285715,1.0,0.0,,1.0,0.0,0.0,
Swedish,International  History ,PG Taught,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,1.0,1.0,,,,,,,0.0,
Swedish,International  Relations ,UG Degree,13.0,2.5,2.5,14.0,2.5,2.5,8.0,2.5,2.5,2.5,2.5,2.5,6.0,2.5,0.0,0.19230769230769232,1.0,0.17857142857142858,1.0,0.3125,1.0,1.0,1.0,0.4166666666666667,0.0
Swedish,International  Relations ,PG Taught,14.0,5.0,2.5,7.0,5.0,2.5,13.0,2.5,2.5,2.5,2.5,2.5,7.0,2.5,2.5,0.35714285714285715,0.5,0.7142857142857143,0.5,0.19230769230769232,1.0,1.0,1.0,0.35714285714285715,1.0
Swedish,Language C.. ,UG Degree,2.5,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,,1.0,0.0,,,,,1.0,0.0
Swedish,Law School  ,UG Degree,20.0,2.5,2.5,16.0,2.5,0.0,10.0,2.5,0.0,13.0,5.0,2.5,5.0,0.0,0.0,0.125,1.0,0.15625,0.0,0.25,0.0,0.38461538461538464,0.5,0.0,
Swedish,Law School  ,PG Taught,6.0,2.5,2.5,5.0,2.5,2.5,7.0,5.0,2.5,2.5,2.5,2.5,6.0,2.5,2.5,0.4166666666666667,1.0,0.5,1.0,0.7142857142857143,0.5,1.0,1.0,0.4166666666666667,1.0
Swedish,Management  ,UG Degree,8.0,0.0,0.0,2.5,0.0,0.0,13.0,0.0,0.0,5.0,2.5,0.0,8.0,0.0,0.0,0.0,,0.0,,0.0,,0.5,0.0,0.0,
Swedish,Management  ,PG Taught,8.0,2.5,2.5,15.0,2.5,2.5,13.0,5.0,5.0,15.0,7.0,2.5,14.0,2.5,2.5,0.3125,1.0,0.16666666666666666,1.0,0.38461538461538464,1.0,0.4666666666666667,0.35714285714285715,0.17857142857142858,1.0
Swedish,Mathematics  ,UG Degree,9.0,2.5,0.0,6.0,0.0,0.0,2.5,2.5,0.0,7.0,2.5,0.0,5.0,0.0,0.0,0.2777777777777778,0.0,0.0,,1.0,0.0,0.35714285714285715,0.0,0.0,
Swedish,Mathematics  ,PG Taught,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,
Swedish,Media and C.. ,PG Taught,5.0,2.5,2.5,6.0,2.5,2.5,6.0,2.5,2.5,5.0,2.5,2.5,6.0,5.0,2.5,0.5,1.0,0.4166666666666667,1.0,0.4166666666666667,1.0,0.5,1.0,0.8333333333333334,0.5
Swedish,Methodology ,PG Taught,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,,,,
Swedish,"Philosophy,  Logic and S.. ",UG Degree,10.0,0.0,0.0,7.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,10.0,2.5,2.5,0.0,,0.0,,0.0,,0.0,,0.25,1.0
Swedish,"Philosophy,  Logic and S.. ",PG Taught,2.5,2.5,2.5,5.0,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,2.5,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,
Swedish,Psychological  and Behavio.. ,UG Degree,2.5,2.5,0.0,5.0,2.5,2.5,2.5,2.5,0.0,6.0,2.5,0.0,2.5,2.5,0.0,1.0,0.0,0.5,1.0,1.0,0.0,0.4166666666666667,0.0,1.0,0.0
Swedish,Psychological  and Behavio.. ,PG Taught,10.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,5.0,2.5,2.5,5.0,0.0,0.0,0.25,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,
Swedish,School of Pu.. ,PG Taught,2.5,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,1.0,0.0,,
Swedish,Social Policy  ,UG Degree,2.5,0.0,0.0,11.0,2.5,2.5,8.0,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.22727272727272727,1.0,0.3125,0.0,0.0,,,
Swedish,Social Policy  ,PG Taught,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,5.0,2.5,2.5,0.0,,1.0,1.0,1.0,1.0,,,0.5,1.0
Swedish,Sociology  ,UG Degree,2.5,2.5,0.0,5.0,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,,,,,
Swedish,Sociology  ,PG Taught,10.0,2.5,2.5,10.0,5.0,2.5,2.5,2.5,0.0,2.5,2.5,2.5,5.0,2.5,2.5,0.25,1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.5,1.0
Swedish,Statistics  ,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,5.0,0.0,0.0,0.0,,0.0,,1.0,1.0,1.0,1.0,0.0,
Swedish,Statistics  ,PG Taught,2.5,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,1.0,0.0,,,0.0,,0.0,,0.0,
